,Date,Open,High,Low,Close,Adj Close,Volume,Returns,MovingAverage_50,MovingAverage_200,VolumeChange,VolumeMovingAverage_50,VolumeMovingAverage_200,MarketReturns,CAPM,HighLowRange,HighCloseRange,LowCloseRange,Volatility,RSI,Momentum,VolumeMovingAverage_10,PriceLag_1,ReturnLag_1,PriceLag_3,ReturnLag_3,PriceLag_5,ReturnLag_5,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,UNRATE,"('Adj Close', 'SNAP')","('Adj Close', 'TCEHY')","('Close', 'SNAP')","('Close', 'TCEHY')","('High', 'SNAP')","('High', 'TCEHY')","('Low', 'SNAP')","('Low', 'TCEHY')","('Open', 'SNAP')","('Open', 'TCEHY')","('Volume', 'SNAP')","('Volume', 'TCEHY')"
884,2015-11-23,107.19000244140625,107.47000122070312,106.08000183105469,106.94999694824219,106.94999694824219,19897200,-0.0034476588486225257,98.91839981079102,88.23350021362305,-0.10087846142722867,28884398.0,28002200.5,0.0010434878069211764,0.019975532653890616,1.3899993896484375,0.15000152587890625,1.2399978637695312,0.926666259765625,59.587524086649005,0.45999908447265625,26879220.0,107.31999969482422,0.00997550853833773,107.7699966430664,0.025111761234851704,104.04000091552734,0.0008658390565414731,-0.01,0.59,-0.35,0.09,-0.14,0.0,-0.797475,5.1,,18.614574432373047,,20.149999618530273,,20.260000228881836,,20.110000610351562,,20.229999542236328,,1022600
885,2015-11-24,106.0,106.48999786376953,104.38999938964844,105.73999786376953,105.73999786376953,23577300,-0.01131368975221414,99.17519973754882,88.38625019073487,0.18495567215487596,28978756.0,28041030.5,0.0010434878069211764,0.019967324546553852,2.0999984741210938,-0.45999908447265625,2.55999755859375,1.3999989827473958,53.975253675604584,-2.1700057983398438,26733780.0,106.94999694824219,-0.0034476588486225257,106.26000213623047,-0.01401126986982315,105.12999725341797,0.010476704424249528,0.21,0.73,0.25,0.17,0.13,0.0,-0.796252,5.1,,18.670001983642578,,20.209999084472656,,20.260000228881836,,19.829999923706055,,19.969999313354492,,803400
886,2015-11-25,106.33000183105469,106.5999984741211,105.0999984741211,105.41000366210938,105.41000366210938,15150800,-0.003120807720133567,99.41439987182618,88.53075019836426,-0.3573988539824322,28955348.0,28012397.5,0.0010434878069211764,0.01997587371905787,1.5,0.8600006103515625,0.6399993896484375,1.0,40.771354841638576,-3.5999984741210938,25743150.0,105.73999786376953,-0.01131368975221414,107.31999969482422,0.00997550853833773,107.7699966430664,0.025111761234851704,0.09,0.85,-0.54,-0.1,-0.07,0.0,-0.793958,5.1,,18.706953048706055,,20.25,,20.3799991607666,,20.170000076293945,,20.3799991607666,,404500
887,2015-11-27,105.77999877929688,105.95999908447266,104.86000061035156,105.44999694824219,105.44999694824219,5913100,0.0003794069323914684,99.6365998840332,88.6768501663208,-0.6097169786413918,28516774.0,27955788.0,0.0010434878069211764,0.019979526150369388,1.0999984741210938,0.5499954223632812,0.5500030517578125,0.7333323160807291,45.009067122553624,-2.5699996948242188,24241990.0,105.41000366210938,-0.003120807720133567,106.94999694824219,-0.0034476588486225257,106.26000213623047,-0.01401126986982315,0.09,0.21,-0.29,-0.16,0.07,0.0,-0.786153,5.1,,18.226579666137695,,19.729999542236328,,19.860000610351562,,19.719999313354492,,19.799999237060547,,245500
888,2015-11-30,105.83999633789062,106.0999984741211,103.75,104.23999786376953,104.23999786376953,20383200,-0.01147462417724443,99.83339981079102,88.8193501663208,2.4471258730615073,27678438.0,27964594.5,0.0010434878069211764,0.01996715661344362,2.3499984741210938,0.6500015258789062,1.6999969482421875,1.5666656494140625,43.432570452802395,0.29000091552734375,23252470.0,105.44999694824219,0.0003794069323914684,105.73999786376953,-0.01131368975221414,107.31999969482422,0.00997550853833773,-0.47,0.19,0.67,-0.24,0.03,0.0,-0.76587,5.1,,18.429811477661133,,19.950000762939453,,20.020000457763672,,19.760000228881836,,19.760000228881836,,809800
889,2015-12-01,104.83000183105469,107.1500015258789,104.5,107.12000274658203,107.12000274658203,22781900,0.02762859690937791,100.0647998046875,88.9769501876831,0.11768024647749131,27558276.0,27952232.0,0.0010434878069211764,0.020007960347858855,2.6500015258789062,2.910003662109375,-0.26000213623046875,1.7666676839192708,47.875197968339016,3.0800018310546875,20599740.0,104.23999786376953,-0.01147462417724443,105.41000366210938,-0.003120807720133567,106.94999694824219,-0.0034476588486225257,0.97,-0.64,0.25,-0.07,-0.12,0.0,-0.756099,5.0,,18.540666580200195,,20.06999969482422,,20.079999923706055,,19.850000381469727,,20.020000457763672,,937000
890,2015-12-02,107.0,107.91999816894531,105.79000091552734,106.06999969482422,106.06999969482422,24429100,-0.00980211935059272,100.32699981689453,89.12375019073487,0.07230301247920501,27309080.0,27962245.5,0.0010434878069211764,0.019968901851837247,2.1299972534179688,0.7999954223632812,1.3300018310546875,1.4199981689453125,42.071187955593125,0.94000244140625,20361930.0,107.12000274658203,0.02762859690937791,105.44999694824219,0.0003794069323914684,105.73999786376953,-0.01131368975221414,-1.01,0.19,-0.71,0.04,-0.08,0.0,-0.745524,5.0,,18.152671813964844,,19.649999618530273,,19.959999084472656,,19.600000381469727,,19.959999084472656,,611800
891,2015-12-03,106.2699966430664,106.8499984741211,103.3499984741211,104.37999725341797,104.37999725341797,23236500,-0.015932897579603922,100.53519973754882,89.24855018615723,-0.048818826727140996,27339782.0,27849172.0,0.0010434878069211764,0.019962504459508337,3.5,0.779998779296875,2.720001220703125,2.3333333333333335,40.5405373253645,-3.3899993896484375,20301930.0,106.06999969482422,-0.00980211935059272,104.23999786376953,-0.01147462417724443,105.41000366210938,-0.003120807720133567,-1.5,-0.18,0.4,0.32,0.26,0.0,-0.734144,5.0,,18.134197235107422,,19.6299991607666,,19.90999984741211,,19.450000762939453,,19.670000076293945,,435700
892,2015-12-04,104.80999755859375,107.7300033569336,104.11000061035156,106.18000030517578,106.18000030517578,21224700,0.017244712580205324,100.77059967041015,89.37995018005371,-0.08657930411206505,27182156.0,27770637.0,0.0010434878069211764,0.01999712489117288,3.6200027465820312,3.350006103515625,0.26999664306640625,2.413335164388021,56.570430757486314,-0.0800018310546875,19872340.0,104.37999725341797,-0.015932897579603922,107.12000274658203,0.02762859690937791,105.44999694824219,0.0003794069323914684,1.87,-1.03,-0.48,0.14,-0.33,0.0,-0.721952,5.0,,18.041818618774414,,19.530000686645508,,19.540000915527344,,19.280000686645508,,19.520000457763672,,987000
893,2015-12-07,106.4800033569336,106.83000183105469,104.66000366210938,105.61000061035156,105.61000061035156,15474900,-0.005368239717328693,101.02739974975586,89.51380020141602,-0.27090135549619077,26912422.0,27727316.0,0.0010434878069211764,0.019973528551171914,2.1699981689453125,0.6500015258789062,1.5199966430664062,1.4466654459635417,54.498569214390486,-1.7099990844726562,19206870.0,106.18000030517578,0.017244712580205324,106.06999969482422,-0.00980211935059272,104.23999786376953,-0.01147462417724443,-0.83,-0.89,-0.68,0.7,0.11,0.0,-0.681673,5.0,,18.02334213256836,,19.510000228881836,,19.520000457763672,,19.299999237060547,,19.5,,668500
894,2015-12-08,104.0,106.91000366210938,103.94999694824219,106.48999786376953,106.48999786376953,20401800,0.008332518211648487,101.3729997253418,89.65400020599365,0.3183800864625943,26496460.0,27734839.5,0.0010434878069211764,0.01998782512501638,2.9600067138671875,1.3000030517578125,1.660003662109375,1.9733378092447917,53.94431954967075,-0.45999908447265625,19257330.0,105.61000061035156,-0.005368239717328693,104.37999725341797,-0.015932897579603922,107.12000274658203,0.02762859690937791,-0.59,0.26,-1.21,-0.17,-0.65,0.0,-0.66859,5.0,,17.736967086791992,,19.200000762939453,,19.290000915527344,,19.059999465942383,,19.149999618530273,,1165400
895,2015-12-09,106.18000030517578,106.44000244140625,103.55000305175781,104.5999984741211,104.5999984741211,23517300,-0.017748139990257816,101.73159973144531,89.77920021057129,0.1527071140781695,26121170.0,27724457.0,0.0010434878069211764,0.019960610276186213,2.8899993896484375,-0.04999542236328125,2.9399948120117188,1.926666259765625,40.38811386820248,-1.1399993896484375,19251330.0,106.48999786376953,0.008332518211648487,106.18000030517578,0.017244712580205324,106.06999969482422,-0.00980211935059272,-0.83,-0.23,0.4,0.5,0.55,0.0,-0.655871,5.0,,17.829341888427734,,19.299999237060547,,19.5,,19.25,,19.25,,841900
896,2015-12-10,105.05000305175781,106.4000015258789,104.41000366210938,105.41999816894531,105.41999816894531,17454300,0.007839385342123917,102.04199966430664,89.90425018310548,-0.2578102078044674,25746874.0,27656169.0,0.0010434878069211764,0.01998731054687984,1.9899978637695312,1.8000030517578125,0.18999481201171875,1.3266652425130208,47.34175882704303,0.0099945068359375,19481680.0,104.5999984741211,-0.017748139990257816,105.61000061035156,-0.005368239717328693,104.37999725341797,-0.015932897579603922,0.3,0.1,-0.23,0.13,-0.16,0.0,-0.643511,5.0,,17.773914337158203,,19.239999771118164,,19.43000030517578,,19.239999771118164,,19.43000030517578,,389900
897,2015-12-11,104.1500015258789,104.33999633789062,101.91000366210938,102.12000274658203,102.12000274658203,26427700,-0.031303315117447994,102.26539978027344,90.02000019073486,0.514108271314232,25689754.0,27634611.5,0.0010434878069211764,0.019946465616220307,2.42999267578125,-1.0800018310546875,3.5099945068359375,1.6199951171875,35.58758624306313,-3.3299942016601562,21533140.0,105.41999816894531,0.007839385342123917,106.48999786376953,0.008332518211648487,106.18000030517578,0.017244712580205324,-2.03,-0.21,-0.06,0.2,0.29,0.0,-0.631508,5.0,,17.191919326782227,,18.610000610351562,,19.0,,18.610000610351562,,19.0,,411000
898,2015-12-14,102.29000091552734,104.73999786376953,101.45999908447266,104.66000366210938,104.66000366210938,24648100,0.02487270708198608,102.51719985961914,90.1445502090454,-0.0673384365646651,25425082.0,27649539.5,0.0010434878069211764,0.02000508461042675,3.279998779296875,2.6199951171875,0.660003662109375,2.1866658528645835,44.33450209213866,0.42000579833984375,21959630.0,102.12000274658203,-0.031303315117447994,104.5999984741211,-0.017748139990257816,105.61000061035156,-0.005368239717328693,0.29,-1.11,-0.17,0.1,-0.38,0.0,-0.59742,5.0,,17.469058990478516,,18.90999984741211,,18.920000076293945,,18.700000762939453,,18.75,,672500
899,2015-12-15,105.30000305175781,105.80000305175781,104.27999877929688,104.55000305175781,104.55000305175781,21764300,-0.0010510281530917709,102.72799987792969,90.2693002319336,-0.11699887618112548,25314518.0,27665186.0,0.0010434878069211764,0.019978033508799096,1.5200042724609375,1.1399993896484375,0.3800048828125,1.013336181640625,46.88645931686752,-2.5699996948242188,21857870.0,104.66000366210938,0.02487270708198608,105.41999816894531,0.007839385342123917,106.48999786376953,0.008332518211648487,1.1,0.2,0.79,-0.76,0.01,0.0,-0.586452,5.0,,17.8016300201416,,19.270000457763672,,19.34000015258789,,19.06999969482422,,19.06999969482422,,775500
900,2015-12-16,105.37000274658203,107.08999633789062,104.19000244140625,106.79000091552734,106.79000091552734,22680500,0.021425134370016252,103.00779983520508,90.39875022888184,0.04209646071778095,25324672.0,27637955.0,0.0010434878069211764,0.020001487110338338,2.899993896484375,2.5399932861328125,0.3600006103515625,1.9333292643229167,53.282582002393355,0.720001220703125,21683010.0,104.55000305175781,-0.0010510281530917709,102.12000274658203,-0.031303315117447994,104.5999984741211,-0.017748139990257816,1.47,0.01,-0.69,-0.13,-0.12,0.0,-0.575648,5.0,,18.254291534423828,,19.760000228881836,,19.809999465942383,,19.520000457763672,,19.579999923706055,,758500
901,2015-12-17,107.48999786376953,107.75,106.12999725341797,106.22000122070312,106.22000122070312,21675700,-0.00533757552146763,103.28419982910157,90.52380023956299,-0.04430237428628114,25275600.0,27607205.0,0.0010434878069211764,0.019973560548886403,1.6200027465820312,0.9599990844726562,0.660003662109375,1.0800018310546875,51.7865525833374,1.8400039672851562,21526930.0,106.79000091552734,0.021425134370016252,104.66000366210938,0.02487270708198608,105.41999816894531,0.007839385342123917,-1.46,0.33,-0.36,-0.24,0.01,0.0,-0.565002,5.0,,18.032581329345703,,19.520000457763672,,19.6200008392334,,19.479999542236328,,19.6200008392334,,944400
902,2015-12-18,106.08000183105469,106.58999633789062,103.97000122070312,104.04000091552734,104.04000091552734,35994200,-0.020523444550204717,103.51559982299804,90.64395023345948,0.6605784357598601,25449674.0,27664733.0,0.0010434878069211764,0.019957714279717414,2.6199951171875,0.3699951171875,2.25,1.7466634114583333,49.55595712633421,-2.1399993896484375,23003880.0,106.22000122070312,-0.00533757552146763,104.55000305175781,-0.0010510281530917709,102.12000274658203,-0.031303315117447994,-1.7,0.7,-0.37,-0.3,0.25,0.0,-0.554512,5.0,,18.07876968383789,,19.56999969482422,,19.670000076293945,,19.43000030517578,,19.670000076293945,,371900
903,2015-12-21,104.91000366210938,105.1500015258789,103.5999984741211,104.7699966430664,104.7699966430664,16138800,0.007016490975733092,103.74619979858399,90.77060020446777,-0.5516277622505847,25372192.0,27650801.5,0.0010434878069211764,0.01998645186664213,1.5500030517578125,1.1100006103515625,0.44000244140625,1.0333353678385417,44.23169693955211,-0.8400039672851562,23070270.0,104.04000091552734,-0.020523444550204717,106.79000091552734,0.021425134370016252,104.66000366210938,0.02487270708198608,0.74,-0.18,-0.07,-0.15,0.08,0.0,-0.522857,5.0,,18.02334213256836,,19.510000228881836,,19.56999969482422,,19.329999923706055,,19.549999237060547,,742200
904,2015-12-22,105.22000122070312,105.66000366210938,104.80999755859375,105.51000213623047,105.51000213623047,14597100,0.007063143236370806,103.97119979858398,90.91040019989013,-0.09552754851661838,25295142.0,27608451.5,0.0010434878069211764,0.01998650054770727,0.850006103515625,0.8900070190429688,-0.04000091552734375,0.5666707356770834,48.60419335306986,-0.9799957275390625,22489800.0,104.7699966430664,0.007016490975733092,106.22000122070312,-0.00533757552146763,104.55000305175781,-0.0010510281530917709,0.89,0.0,0.52,0.2,0.45,0.0,-0.510781,5.0,,18.08800506591797,,19.579999923706055,,19.690000534057617,,19.399999618530273,,19.399999618530273,,732800
905,2015-12-23,105.88999938964844,106.11000061035156,103.86000061035156,104.62999725341797,104.62999725341797,19599700,-0.00834048777362617,104.1813996887207,91.04570018768311,0.3427119085297765,25297530.0,27605371.5,0.0010434878069211764,0.019970427046566024,2.25,0.5999984741210938,1.6500015258789062,1.5,50.649350649350644,0.029998779296875,22098040.0,105.51000213623047,0.007063143236370806,104.04000091552734,-0.020523444550204717,106.79000091552734,0.021425134370016252,1.29,0.23,0.57,-0.02,0.17,0.0,-0.497754,5.0,,18.31895637512207,,19.829999923706055,,19.850000381469727,,19.610000610351562,,19.649999618530273,,377900
906,2015-12-24,104.73999786376953,105.31999969482422,104.5,105.0199966430664,105.0199966430664,6501800,0.0037274146983283796,104.40039962768554,91.17615016937256,-0.6682704327107047,25042498.0,27557414.0,0.0010434878069211764,0.01998301975565062,0.8199996948242188,0.69000244140625,0.12999725341796875,0.5466664632161459,46.748867992630615,-0.40000152587890625,21002790.0,104.62999725341797,-0.00834048777362617,104.7699966430664,0.007016490975733092,106.22000122070312,-0.00533757552146763,-0.11,0.26,-0.02,-0.21,0.11,0.0,-0.483774,5.0,,18.18038558959961,,19.68000030517578,,19.729999542236328,,19.610000610351562,,19.700000762939453,,63000
907,2015-12-28,105.0199966430664,105.9800033569336,104.52999877929688,105.93000030517578,105.93000030517578,13069700,0.008665051334958873,104.5997996520996,91.31555015563964,1.010166415454182,24752742.0,27529976.0,0.0010434878069211764,0.019988172119275952,1.4500045776367188,0.9600067138671875,0.48999786376953125,0.9666697184244791,50.880087154710104,3.80999755859375,19666990.0,105.0199966430664,0.0037274146983283796,105.51000213623047,0.007063143236370806,104.04000091552734,-0.020523444550204717,-0.28,-0.53,-0.37,0.09,-0.07,0.0,-0.419046,5.0,,18.032581329345703,,19.520000457763672,,19.549999237060547,,19.25,,19.510000228881836,,130500
908,2015-12-29,106.41999816894531,107.73999786376953,106.25,107.26000213623047,107.26000213623047,17179900,0.01255547840293647,104.79419967651367,91.46150016784668,0.3144831174395739,24588082.0,27519348.5,0.0010434878069211764,0.019992231732485103,1.4899978637695312,1.80999755859375,-0.31999969482421875,0.9933319091796875,52.06657023791583,2.5999984741210938,18920170.0,105.93000030517578,0.008665051334958873,104.62999725341797,-0.00834048777362617,104.7699966430664,0.007016490975733092,1.05,0.03,-0.28,0.01,-0.32,0.0,-0.401877,5.0,,18.134197235107422,,19.6299991607666,,19.649999618530273,,19.5,,19.5,,618300
909,2015-12-30,107.0,107.25,106.05999755859375,106.22000122070312,106.22000122070312,13115000,-0.009696073977384811,104.94919967651367,91.59580017089844,-0.23660789643711544,24375784.0,27474073.5,0.0010434878069211764,0.01996901250889117,1.19000244140625,-0.01000213623046875,1.2000045776367188,0.7933349609375,54.55568662165984,1.6699981689453125,18055240.0,107.26000213623047,0.01255547840293647,105.0199966430664,0.0037274146983283796,105.51000213623047,0.007063143236370806,-0.74,-0.18,-0.15,0.06,0.17,0.0,-0.384551,5.0,,17.949438095092773,,19.43000030517578,,19.530000686645508,,19.399999618530273,,19.40999984741211,,254700
910,2015-12-31,106.0,106.16999816894531,104.62000274658203,104.66000366210938,104.66000366210938,18391100,-0.014686476564356288,105.10239974975586,91.71455017089843,0.4022950819672131,24125970.0,27381467.0,0.0010434878069211764,0.01996380508464004,1.5499954223632812,-0.0500030517578125,1.5999984741210938,1.0333302815755208,47.948179450568375,-2.1299972534179688,17626300.0,106.22000122070312,-0.009696073977384811,105.93000030517578,0.008665051334958873,104.62999725341797,-0.00834048777362617,-0.92,-0.22,0.23,-0.12,0.09,0.0,-0.367062,5.0,,18.12495994567871,,19.6200008392334,,19.65999984741211,,19.510000228881836,,19.59000015258789,,382600
911,2016-01-04,101.94999694824219,102.23999786376953,99.75,102.22000122070312,102.22000122070312,37912400,-0.02331360936393334,105.2045997619629,91.81190017700196,1.0614536379009412,24445862.0,27360531.5,0.0010434878069211764,0.019954802776754987,2.4899978637695312,-2.4200057983398438,4.910003662109375,1.6599985758463542,50.28312120663594,-4.0,19249970.0,104.66000366210938,-0.014686476564356288,107.26000213623047,0.01255547840293647,105.0199966430664,0.0037274146983283796,-1.59,-0.77,0.52,0.36,0.4,0.0,-0.302164,4.8,,17.67229652404785,,19.1299991607666,,19.260000228881836,,18.93000030517578,,19.1299991607666,,469100
912,2016-01-05,102.88999938964844,103.70999908447266,101.66999816894531,102.7300033569336,102.7300033569336,23258200,0.004989259735277418,105.26579986572266,91.90655017852784,-0.38652789061098747,24383184.0,27254491.0,0.0010434878069211764,0.0199843364755609,2.0400009155273438,1.4899978637695312,0.5500030517578125,1.3600006103515625,43.82597965398795,-1.30999755859375,17976370.0,102.22000122070312,-0.02331360936393334,106.22000122070312,-0.009696073977384811,105.93000030517578,0.008665051334958873,0.12,-0.24,0.01,0.05,0.31,0.0,-0.28745,4.8,,17.626108169555664,,19.079999923706055,,19.229999542236328,,18.940000534057617,,19.09000015258789,,170300
913,2016-01-06,101.12999725341797,103.7699966430664,100.9000015258789,102.97000122070312,102.97000122070312,25096200,0.002336200291317647,105.2813998413086,91.99925018310547,0.07902589194348653,24028914.0,27243185.5,0.0010434878069211764,0.019981568040380093,2.8699951171875,1.0399932861328125,1.8300018310546875,1.913330078125,44.98730694158288,-1.7999954223632812,18872110.0,102.7300033569336,0.004989259735277418,104.66000366210938,-0.014686476564356288,107.26000213623047,0.01255547840293647,-1.35,-0.23,0.0,0.15,0.04,0.0,-0.273137,4.8,,17.238109588623047,,18.65999984741211,,18.709999084472656,,18.530000686645508,,18.639999389648438,,333400
914,2016-01-07,100.5,101.43000030517578,97.30000305175781,97.91999816894531,97.91999816894531,45172900,-0.049043439758088114,105.16439987182618,92.06230018615723,0.7999896398657964,24413148.0,27306167.5,0.0010434878069211764,0.019927954012464538,4.129997253417969,-1.5400009155273438,5.6699981689453125,2.753331502278646,26.11740548206683,-7.590003967285156,21929690.0,102.97000122070312,0.002336200291317647,102.22000122070312,-0.02331360936393334,106.22000122070312,-0.009696073977384811,-2.44,-0.29,0.08,0.49,0.36,0.0,-0.259221,4.8,,16.545259475708008,,17.90999984741211,,18.200000762939453,,17.90999984741211,,18.049999237060547,,548200
915,2016-01-08,99.87999725341797,100.5,97.02999877929688,97.33000183105469,97.33000183105469,35402300,-0.006025289511062737,105.03699996948242,92.13435020446778,-0.2162933971474047,24645284.0,27295998.5,0.0010434878069211764,0.019972842927723614,3.470001220703125,2.5800018310546875,0.8899993896484375,2.3133341471354165,26.08931187747011,-7.299995422363281,23509950.0,97.91999816894531,-0.049043439758088114,102.7300033569336,0.004989259735277418,104.66000366210938,-0.014686476564356288,-1.11,-0.51,-0.03,0.24,0.06,0.0,-0.245696,4.8,,16.60068702697754,,17.969999313354492,,18.329999923706055,,17.959999084472656,,18.329999923706055,,1168100
916,2016-01-11,97.91000366210938,98.5999984741211,95.38999938964844,97.51000213623047,97.51000213623047,29932400,0.0018493815040527828,104.90320007324219,92.20685020446777,-0.1545069105679574,24762302.0,27281686.5,0.0010434878069211764,0.019981060050911402,3.2099990844726562,1.2699966430664062,1.94000244140625,2.1399993896484375,30.319486996007328,-7.5099945068359375,25853010.0,97.33000183105469,-0.006025289511062737,102.97000122070312,0.002336200291317647,102.22000122070312,-0.02331360936393334,-0.06,-0.62,0.4,0.66,0.33,0.0,-0.207636,4.8,,16.360502243041992,,17.709999084472656,,17.979999542236328,,17.610000610351562,,17.760000228881836,,496200
917,2016-01-12,99.0,99.95999908447266,97.55000305175781,99.37000274658203,99.37000274658203,28395400,0.0190749725115682,104.79300018310546,92.28720020294189,-0.051349039836431465,24923876.0,27331800.5,0.0010434878069211764,0.019999034745094756,2.4099960327148438,2.4499969482421875,-0.04000091552734375,1.6066640218098958,34.76301107638946,-6.55999755859375,27385580.0,97.51000213623047,0.0018493815040527828,97.91999816894531,-0.049043439758088114,102.7300033569336,0.004989259735277418,0.72,-0.48,-0.77,-0.09,-0.38,0.0,-0.196041,4.8,,16.397451400756836,,17.75,,17.81999969482422,,17.59000015258789,,17.649999618530273,,403400
918,2016-01-13,100.58000183105469,100.58000183105469,95.20999908447266,95.44000244140625,95.44000244140625,33410600,-0.039549161684117595,104.66240020751952,92.34840023040772,0.17662015678595822,24922346.0,27376215.0,0.0010434878069211764,0.019937861175870247,5.370002746582031,1.2099990844726562,4.160003662109375,3.5800018310546875,25.92062588001606,-11.819999694824219,29008650.0,99.37000274658203,0.0190749725115682,97.33000183105469,-0.006025289511062737,102.97000122070312,0.002336200291317647,-2.67,-0.61,0.81,0.39,0.64,0.0,-0.18502,4.8,,15.926314353942871,,17.239999771118164,,17.940000534057617,,17.229999542236328,,17.75,,1863300
919,2016-01-14,95.8499984741211,98.87000274658203,92.44999694824219,98.37000274658203,98.37000274658203,48658600,0.030699918589949693,104.5636003112793,92.42915023803711,0.4563821062776483,25415440.0,27520836.5,0.0010434878069211764,0.020011165234583662,6.420005798339844,3.4300003051757812,2.9900054931640625,4.2800038655598955,36.36761176760658,-7.849998474121094,32563010.0,95.44000244140625,-0.039549161684117595,97.51000213623047,0.0018493815040527828,97.91999816894531,-0.049043439758088114,1.65,-0.04,-0.4,-0.59,-0.41,0.0,-0.174569,4.8,,16.24964714050293,,17.59000015258789,,17.65999984741211,,17.25,,17.360000610351562,,784700
920,2016-01-15,93.9800033569336,96.37999725341797,93.54000091552734,94.97000122070312,94.97000122070312,46132800,-0.034563397691854236,104.41140029907227,92.49565025329589,-0.05190860402888697,25913250.0,27641209.5,0.0010434878069211764,0.01994306375980436,2.839996337890625,-1.9900054931640625,4.8300018310546875,1.8933308919270833,30.65076627356349,-9.69000244140625,35337180.0,98.37000274658203,0.030699918589949693,99.37000274658203,0.0190749725115682,97.33000183105469,-0.006025289511062737,-2.14,0.39,-0.24,0.38,0.45,0.0,-0.164684,4.8,,15.787745475769043,,17.09000015258789,,17.25,,16.940000534057617,,17.18000030517578,,433800
921,2016-01-19,96.52999877929688,97.41999816894531,93.91999816894531,95.26000213623047,95.26000213623047,30998300,0.003053605473305243,104.23780029296876,92.56415027618408,-0.32806376374293345,25663830.0,27697880.5,0.0010434878069211764,0.01998231664394012,3.5,2.4499969482421875,1.0500030517578125,2.3333333333333335,28.95464378711617,-6.959999084472656,34645770.0,94.97000122070312,-0.034563397691854236,95.44000244140625,-0.039549161684117595,97.51000213623047,0.0018493815040527828,-0.19,-1.38,-0.06,0.33,0.24,0.0,-0.134386,4.8,,16.360502243041992,,17.709999084472656,,18.059999465942383,,17.549999237060547,,17.989999771118164,,906100
922,2016-01-20,92.83000183105469,95.0,89.37000274658203,94.3499984741211,94.3499984741211,59051400,-0.009552841084424779,103.94960021972656,92.62370025634766,0.9049883380701522,25580200.0,27897823.0,0.0010434878069211764,0.019969161970668524,5.629997253417969,-0.26000213623046875,5.8899993896484375,3.753331502278646,24.107501898932128,-8.3800048828125,38225090.0,95.26000213623047,0.003053605473305243,98.37000274658203,0.030699918589949693,99.37000274658203,0.0190749725115682,-0.94,1.73,-1.27,0.09,-0.53,0.0,-0.130927,4.8,,15.889363288879395,,17.200000762939453,,17.309999465942383,,16.760000228881836,,17.18000030517578,,647800
923,2016-01-21,94.91000366210938,95.98999786376953,92.62000274658203,94.16000366210938,94.16000366210938,30518900,-0.002013723530306488,103.69080032348633,92.68290027618409,-0.48318075439362995,25488892.0,27963082.5,0.0010434878069211764,0.01997702894791119,3.3699951171875,1.6399993896484375,1.7299957275390625,2.2466634114583335,24.958478734331706,-8.80999755859375,38767360.0,94.3499984741211,-0.009552841084424779,94.97000122070312,-0.034563397691854236,95.44000244140625,-0.039549161684117595,0.45,-0.49,-0.02,0.49,0.64,0.0,-0.129231,4.8,,16.000219345092773,,17.31999969482422,,17.510000228881836,,17.149999618530273,,17.190000534057617,,364000
924,2016-01-22,96.41000366210938,98.06999969482422,95.48999786376953,97.94000244140625,97.94000244140625,30495400,0.04014442047879796,103.51980041503906,92.76120029449463,-0.0007700146466615987,25571130.0,28020726.0,0.0010434878069211764,0.02002102045714712,2.5800018310546875,3.9099960327148438,-1.3299942016601562,1.720001220703125,37.224333762474636,0.0200042724609375,37299610.0,94.16000366210938,-0.002013723530306488,95.26000213623047,0.003053605473305243,98.37000274658203,0.030699918589949693,2.08,0.13,-0.2,-0.51,-0.64,0.0,-0.1293,4.8,,16.739259719848633,,18.1200008392334,,18.1200008392334,,17.950000762939453,,17.950000762939453,,938800
925,2016-01-25,98.72000122070312,99.4800033569336,96.93000030517578,97.01000213623047,97.01000213623047,32482000,-0.009495612436115297,103.30180038452148,92.83540031433105,0.06514425126412515,25720136.0,28103499.5,0.0010434878069211764,0.019969221688065242,2.5500030517578125,1.5400009155273438,1.0100021362304688,1.7000020345052083,39.491732771156634,-0.31999969482421875,37007580.0,97.94000244140625,0.04014442047879796,94.3499984741211,-0.009552841084424779,94.97000122070312,-0.034563397691854236,-1.71,-0.53,-0.99,0.33,0.0,0.0,-0.138576,4.8,,16.905542373657227,,18.299999237060547,,18.5,,18.270000457763672,,18.43000030517578,,1064400
926,2016-01-26,97.76000213623047,97.87999725341797,95.66000366210938,97.33999633789062,97.33999633789062,26877100,0.003401651318353238,103.06840026855468,92.91190029144288,-0.17255402992426572,25756536.0,28175236.5,0.0010434878069211764,0.019982679825535674,2.2199935913085938,0.8699951171875,1.3499984741210938,1.4799957275390625,39.04914962142878,-0.17000579833984375,36702050.0,97.01000213623047,-0.009495612436115297,94.16000366210938,-0.002013723530306488,95.26000213623047,0.003053605473305243,1.52,0.61,1.18,0.66,0.62,0.0,-0.142677,4.8,,17.127254486083984,,18.540000915527344,,18.6299991607666,,18.139999389648438,,18.139999389648438,,360800
